Number of pairs,23936.000000
Number of unique pairs,3783
Average pair frequency,6.327254
Pair entropy,7.842861

Pair,Frequency,Proportion,Entropy Term,Mutual Information
lockheedmartin deloitte,4.000000,0.000167,0.001453,10.100235
lockheedmartin cathyengelbert,4.000000,0.000167,0.001453,10.323379
deloitte cathyengelbert,4.000000,0.000167,0.001453,10.100235
spend money,4.000000,0.000167,0.001453,6.964741
approach service,3.000000,0.000125,0.001126,5.975254
approach facebook,3.000000,0.000125,0.001126,6.084453
approach customer,3.000000,0.000125,0.001126,6.164496
foxnews fox,3.000000,0.000125,0.001126,6.777600
names fb,3.000000,0.000125,0.001126,5.762509
names dial,3.000000,0.000125,0.001126,6.768031
metropolitan area,14.000000,0.000585,0.004354,7.938555
area incident,4.000000,0.000167,0.001453,3.906646
area exit,9.000000,0.000376,0.002965,5.248205
area west,5.000000,0.000209,0.001770,6.521170
area eb,3.000000,0.000125,0.001126,4.831690
area cr,5.000000,0.000209,0.001770,5.604880
area updated,3.000000,0.000125,0.001126,4.459747
area nj,4.000000,0.000167,0.001453,5.065883
lonely prettier,3.000000,0.000125,0.001126,10.035697
union ny,3.000000,0.000125,0.001126,3.915399
union square,6.000000,0.000251,0.002078,6.894782
union station,6.000000,0.000251,0.002078,5.501754
dvdr white,3.000000,0.000125,0.001126,6.359396
inkjet hub,3.000000,0.000125,0.001126,9.476081
using app,24.000000,0.001003,0.006924,7.272921
using mymixtapez,46.000000,0.001922,0.012020,8.046111
coffee just,3.000000,0.000125,0.001126,2.886467
coffee jersey,3.000000,0.000125,0.001126,4.663896
coffee morning,3.000000,0.000125,0.001126,3.585819
coffee starbucks,3.000000,0.000125,0.001126,6.298027
fast way,4.000000,0.000167,0.001453,5.822875
fast errors,4.000000,0.000167,0.001453,8.618631
fast rid,4.000000,0.000167,0.001453,7.702340
rid errors,4.000000,0.000167,0.001453,8.020794
rid issues,12.000000,0.000501,0.003809,7.392185
rid fb,12.000000,0.000501,0.003809,6.792128
rid disappointed,7.000000,0.000292,0.002380,7.664119
tuesdaytreat beautiful,7.000000,0.000292,0.002380,7.015707
womens title,3.000000,0.000125,0.001126,8.308476
group team,4.000000,0.000167,0.001453,5.176611
group job,4.000000,0.000167,0.001453,4.363663
group latest,4.000000,0.000167,0.001453,5.185744
group facebook,4.000000,0.000167,0.001453,5.232701
green tea,5.000000,0.000209,0.001770,8.040996
film won,3.000000,0.000125,0.001126,6.868114
film big,3.000000,0.000125,0.001126,5.508488
film nvotfootball,3.000000,0.000125,0.001126,8.713941
nvotfootball won,3.000000,0.000125,0.001126,8.765234
nvotfootball big,3.000000,0.000125,0.001126,7.405608
kids growing,3.000000,0.000125,0.001126,7.509968
kids cool,3.000000,0.000125,0.001126,6.453915
simple goku,11.000000,0.000460,0.003532,8.264024
simple lil,11.000000,0.000460,0.003532,7.639870
simple channel,3.000000,0.000125,0.001126,7.187884
simple resolution,3.000000,0.000125,0.001126,8.063353
church avenue,5.000000,0.000209,0.001770,5.679469
church incident,3.000000,0.000125,0.001126,4.040178
church cleared,3.000000,0.000125,0.001126,4.570806
rsi senatorshoshana,6.000000,0.000251,0.002078,9.763763
bank account,3.000000,0.000125,0.001126,7.649230
fall love,3.000000,0.000125,0.001126,3.425674
fall happen,3.000000,0.000125,0.001126,6.005891
fall asleep,6.000000,0.000251,0.002078,7.497545
broadway avenue,4.000000,0.000167,0.001453,5.505115
broadway cleared,6.000000,0.000251,0.002078,5.312743
broadway st,14.000000,0.000585,0.004354,7.035510
broadway myrtle,4.000000,0.000167,0.001453,8.020794
st ny,4.000000,0.000167,0.001453,2.881325
st avenue,6.000000,0.000251,0.002078,4.588824
st stop,4.000000,0.000167,0.001453,4.447746
st construction,13.000000,0.000543,0.004083,4.480671
st directions,7.000000,0.000292,0.002380,4.075405
st incident,10.000000,0.000418,0.003251,3.971185
st cleared,14.000000,0.000585,0.004354,4.838285
st church,3.000000,0.000125,0.001126,5.446275
st broadway,4.000000,0.000167,0.001453,5.782747
st traffic,12.000000,0.000501,0.003809,5.945266
st av,4.000000,0.000167,0.001453,5.834040
st johns,6.000000,0.000251,0.002078,7.104503
st rfktriboro,3.000000,0.000125,0.001126,7.392185
st palisades,3.000000,0.000125,0.001126,7.104503
buenos das,6.000000,0.000251,0.002078,8.906313
hace que,5.000000,0.000209,0.001770,6.561016
hace tan,4.000000,0.000167,0.001453,8.847472
hace estrecho,4.000000,0.000167,0.001453,9.358298
welcome s,3.000000,0.000125,0.001126,5.721547
albany ny,8.000000,0.000334,0.002675,5.494065
albany click,3.000000,0.000125,0.001126,5.956043
franklevtow youtube,4.000000,0.000167,0.001453,8.937084
wonderful day,4.000000,0.000167,0.001453,4.428976
wonderful tuesday,6.000000,0.000251,0.002078,6.040942
mike ditka,7.000000,0.000292,0.002380,8.440647
san juan,3.000000,0.000125,0.001126,9.476081
developing dream,5.000000,0.000209,0.001770,8.391857
developing app,6.000000,0.000251,0.002078,7.758429
west street,4.000000,0.000167,0.001453,5.119372
west construction,3.000000,0.000125,0.001126,3.999617
west exit,8.000000,0.000334,0.002675,5.263953
west st,5.000000,0.000209,0.001770,5.669418
west cr,10.000000,0.000418,0.003251,6.431558
west updated,3.000000,0.000125,0.001126,4.593279
west leg,3.000000,0.000125,0.001126,7.173496
williamsburg ny,3.000000,0.000125,0.001126,4.077918
williamsburg brooklyn,9.000000,0.000376,0.002965,5.967739
williamsburg bridge,3.000000,0.000125,0.001126,5.800685
tan que,4.000000,0.000167,0.001453,5.981198
tan estrecho,4.000000,0.000167,0.001453,9.001623
mental day,4.000000,0.000167,0.001453,4.341964
mental health,15.000000,0.000627,0.004622,7.628751
health day,3.000000,0.000125,0.001126,3.621418
health care,6.000000,0.000251,0.002078,5.958689
mentally ill,3.000000,0.000125,0.001126,6.908388
areas life,3.000000,0.000125,0.001126,6.271594
kind like,4.000000,0.000167,0.001453,3.540337
kind thing,4.000000,0.000167,0.001453,5.205011
kind want,3.000000,0.000125,0.001126,4.003510
das ghz,3.000000,0.000125,0.001126,9.311778
despus aos,3.000000,0.000125,0.001126,8.819301
tax breaks,4.000000,0.000167,0.001453,7.649230
magneticmondays magnectic,3.000000,0.000125,0.001126,10.611061
magneticmondays mondays,3.000000,0.000125,0.001126,10.611061
magnectic mondays,3.000000,0.000125,0.001126,10.611061
stephen miller,3.000000,0.000125,0.001126,9.476081
birth control,4.000000,0.000167,0.001453,8.259685
musicperti youtube,3.000000,0.000125,0.001126,8.937084
instant aid,6.000000,0.000251,0.002078,8.847472
discuss requirements,3.000000,0.000125,0.001126,8.163894
remote work,8.000000,0.000334,0.002675,5.487097
remote option,3.000000,0.000125,0.001126,8.126154
dvd cases,6.000000,0.000251,0.002078,8.665151
dvd freeship,5.000000,0.000209,0.001770,8.231515
mickiejames realmelina,3.000000,0.000125,0.001126,8.649402
class want,3.000000,0.000125,0.001126,4.132722
lvtonyt hashhitsagogo,3.000000,0.000125,0.001126,10.611061
police officer,3.000000,0.000125,0.001126,8.937084
model designer,3.000000,0.000125,0.001126,7.666622
model male,3.000000,0.000125,0.001126,7.561261
model mikkohchen,3.000000,0.000125,0.001126,8.765234
model malemodel,3.000000,0.000125,0.001126,8.765234
model lizemooney,3.000000,0.000125,0.001126,8.765234
model rjnovelline,3.000000,0.000125,0.001126,8.765234
bridge d,4.000000,0.000167,0.001453,5.520383
bridge street,6.000000,0.000251,0.002078,4.682654
bridge construction,6.000000,0.000251,0.002078,3.850582
bridge directions,7.000000,0.000292,0.002380,4.218506
bridge incident,11.000000,0.000460,0.003532,4.209596
bridge exit,9.000000,0.000376,0.002965,4.539553
bridge west,5.000000,0.000209,0.001770,5.812519
bridge eb,4.000000,0.000167,0.001453,4.410721
bridge updated,5.000000,0.000209,0.001770,4.261922
bridge plaza,4.000000,0.000167,0.001453,5.702704
bridge rd,15.000000,0.000627,0.004622,5.952876
bridge toll,4.000000,0.000167,0.001453,6.088367
bridge ramp,4.000000,0.000167,0.001453,6.282523
bridge franklin,4.000000,0.000167,0.001453,7.312142
bridge leg,3.000000,0.000125,0.001126,6.331313
bridge linden,3.000000,0.000125,0.001126,7.247604
lots avenue,7.000000,0.000292,0.002380,6.421406
lots station,7.000000,0.000292,0.002380,6.012580
lots updated,3.000000,0.000125,0.001126,5.286426
academic man,3.000000,0.000125,0.001126,6.257205
onward music,9.000000,0.000376,0.002965,7.561261
onward good,7.000000,0.000292,0.002380,5.629413
onward upward,9.000000,0.000376,0.002965,9.407088
corporate woods,3.000000,0.000125,0.001126,9.224766
corporate boulevard,3.000000,0.000125,0.001126,8.665151
bound center,3.000000,0.000125,0.001126,5.774779
bound avenue,3.000000,0.000125,0.001126,4.917329
bound construction,5.000000,0.000209,0.001770,4.546810
bound directions,3.000000,0.000125,0.001126,4.249758
bound incident,5.000000,0.000209,0.001770,4.299689
bound station,6.000000,0.000251,0.002078,5.201649
bound cleared,5.000000,0.000209,0.001770,4.830317
bound utica,3.000000,0.000125,0.001126,7.315224
bound streetrockefeller,3.000000,0.000125,0.001126,8.413836
saturday october,3.000000,0.000125,0.001126,6.207055
death penalty,4.000000,0.000167,0.001453,8.765234
dizer que,3.000000,0.000125,0.001126,6.897489
stayed late,3.000000,0.000125,0.001126,7.530171
resolve fb,7.000000,0.000292,0.002380,7.302954
resolve solutions,5.000000,0.000209,0.001770,9.070616
una y,3.000000,0.000125,0.001126,5.172981
una en,3.000000,0.000125,0.001126,5.047818
una foto,3.000000,0.000125,0.001126,8.063353
e r,3.000000,0.000125,0.001126,6.196244
grand avenue,4.000000,0.000167,0.001453,5.322794
grand central,14.000000,0.000585,0.004354,7.674169
grand washington,4.000000,0.000167,0.001453,7.084700
grand terminal,11.000000,0.000460,0.003532,8.156926
grand haven,6.000000,0.000251,0.002078,8.377468
grand streetmorgan,4.000000,0.000167,0.001453,8.531619
drive end,4.000000,0.000167,0.001453,6.568009
montreal tonightenriquepitbulltoursexandlovetourenriqueiglesiasenriquette,3.000000,0.000125,0.001126,9.917914
kirakosarin rest,4.000000,0.000167,0.001453,7.232336
cardi b,3.000000,0.000125,0.001126,8.020794
facebooktechnicalsupport time,4.000000,0.000167,0.001453,3.860739
facebooktechnicalsupport team,17.000000,0.000710,0.005149,6.058216
facebooktechnicalsupport fb,3.000000,0.000125,0.001126,4.617376
bob dylan,35.000000,0.001462,0.009545,7.992623
bob mavis,35.000000,0.001462,0.009545,8.020794
bob staples,35.000000,0.001462,0.009545,8.020794
photoshoot photo,3.000000,0.000125,0.001126,6.816821
photoshoot model,3.000000,0.000125,0.001126,8.254408
photoshoot lueurphoto,3.000000,0.000125,0.001126,9.812553
lueurphoto male,3.000000,0.000125,0.001126,9.119406
lueurphoto model,4.000000,0.000167,0.001453,8.765234
lueurphoto mikkohchen,3.000000,0.000125,0.001126,10.323379
mikkohchen male,3.000000,0.000125,0.001126,9.407088
mikkohchen men,3.000000,0.000125,0.001126,7.702340
mikkohchen malemodel,3.000000,0.000125,0.001126,10.611061
malemodel men,3.000000,0.000125,0.001126,7.702340
malemodel mensstyle,3.000000,0.000125,0.001126,10.323379
malemodel menswear,3.000000,0.000125,0.001126,10.323379
mensstyle menswear,3.000000,0.000125,0.001126,10.035697
hay que,8.000000,0.000334,0.002675,6.674345
hay en,4.000000,0.000167,0.001453,6.168409
hay tiempos,4.000000,0.000167,0.001453,9.183944
difficult know,3.000000,0.000125,0.001126,5.718208
yrs ago,4.000000,0.000167,0.001453,7.602906
click bio,3.000000,0.000125,0.001126,5.520725
click account,3.000000,0.000125,0.001126,4.986642
click manager,4.000000,0.000167,0.001453,5.309416
click yellow,3.000000,0.000125,0.001126,6.051353
click director,4.000000,0.000167,0.001453,5.645888
click details,26.000000,0.001086,0.007414,6.987062
click connect,3.000000,0.000125,0.001126,6.408028
click apply,52.000000,0.002172,0.013321,7.217585
click assistant,3.000000,0.000125,0.001126,6.744500
click senior,4.000000,0.000167,0.001453,6.076671
click sales,3.000000,0.000125,0.001126,6.408028
stranger things,3.000000,0.000125,0.001126,7.378940
developers happy,3.000000,0.000125,0.001126,5.598945
developers assist,3.000000,0.000125,0.001126,7.173496
developers developing,3.000000,0.000125,0.001126,8.937084
hiring ny,21.000000,0.000877,0.006175,4.475015
hiring job,23.000000,0.000961,0.006676,4.949712
hiring read,23.000000,0.000961,0.006676,6.243633
hiring latest,23.000000,0.000961,0.006676,5.771793
hiring details,17.000000,0.000710,0.005149,6.634499
hiring click,53.000000,0.002214,0.013535,6.843591
hiring apply,27.000000,0.001128,0.007656,6.634499
hiring nj,5.000000,0.000209,0.001770,4.372736
hiring jerseycity,4.000000,0.000167,0.001453,6.229034
holy shit,3.000000,0.000125,0.001126,5.846042
jbradleymba foxnews,10.000000,0.000418,0.003251,8.243937
blah really,3.000000,0.000125,0.001126,5.979573
bushwick brooklyn,3.000000,0.000125,0.001126,5.622898
gang sht,6.000000,0.000251,0.002078,9.252937
avail service,16.000000,0.000668,0.004887,6.838300
avail facebook,16.000000,0.000668,0.004887,6.947499
avail customer,16.000000,0.000668,0.004887,7.027542
customer best,12.000000,0.000501,0.003809,4.929751
customer team,18.000000,0.000752,0.005409,5.335216
customer help,4.000000,0.000167,0.001453,3.804231
customer service,96.000000,0.004011,0.022134,6.956083
customer cost,3.000000,0.000125,0.001126,5.535887
customer channel,3.000000,0.000125,0.001126,5.759030
customer facebook,9.000000,0.000376,0.002965,4.698158
customer simple,3.000000,0.000125,0.001126,5.108443
customer pocketfriendly,4.000000,0.000167,0.001453,7.145325
customer running,4.000000,0.000167,0.001453,5.641247
customer gaining,4.000000,0.000167,0.001453,7.145325
customer troubleshooting,3.000000,0.000125,0.001126,7.145325
customer teamfacebookcustomerservice,3.000000,0.000125,0.001126,7.145325
pocketfriendly cost,3.000000,0.000125,0.001126,8.713941
contract major,3.000000,0.000125,0.001126,8.559790
lindseygrahamsc realdonaldtrump,6.000000,0.000251,0.002078,6.026093
early today,3.000000,0.000125,0.001126,3.576967
early morning,9.000000,0.000376,0.002965,4.593459
sueo es,3.000000,0.000125,0.001126,7.485275
purpuracocaes tutulsa,4.000000,0.000167,0.001453,9.204147
purpuracocaes atatenea,5.000000,0.000209,0.001770,9.763763
purpuracocaes mainzina,5.000000,0.000209,0.001770,9.070616
tutulsa atatenea,4.000000,0.000167,0.001453,9.540619
tutulsa mainzina,4.000000,0.000167,0.001453,8.847472
tutulsa latofaob,4.000000,0.000167,0.001453,9.204147
atatenea mainzina,5.000000,0.000209,0.001770,9.407088
atatenea latofaob,5.000000,0.000209,0.001770,9.763763
atatenea izabellecova,5.000000,0.000209,0.001770,9.630231
mainzina latofaob,7.000000,0.000292,0.002380,9.407088
mainzina izabellecova,7.000000,0.000292,0.002380,9.273557
mainzina mahmarmak,3.000000,0.000125,0.001126,9.407088
latofaob tutulsa,3.000000,0.000125,0.001126,8.916465
latofaob izabellecova,7.000000,0.000292,0.002380,9.630231
latofaob ccchicco,3.000000,0.000125,0.001126,9.476081
izabellecova tutulsa,3.000000,0.000125,0.001126,8.782934
izabellecova ccchicco,4.000000,0.000167,0.001453,9.630231
theletterlbeats mogulstatus,3.000000,0.000125,0.001126,10.323379
mogulstatus voflows,3.000000,0.000125,0.001126,10.323379
running service,4.000000,0.000167,0.001453,5.452005
performing montreal,4.000000,0.000167,0.001453,9.512448
performing tonightenriquepitbulltoursexandlovetourenriqueiglesiasenriquette,3.000000,0.000125,0.001126,9.917914
search app,3.000000,0.000125,0.001126,7.065282
search developers,4.000000,0.000167,0.001453,9.224766
search designers,3.000000,0.000125,0.001126,9.917914
lawrence huge,3.000000,0.000125,0.001126,7.720689
hook east,3.000000,0.000125,0.001126,7.009193
hook cr,3.000000,0.000125,0.001126,6.950352
hook rd,3.000000,0.000125,0.001126,6.908388
comedy scenes,5.000000,0.000209,0.001770,9.427291
truck nb,3.000000,0.000125,0.001126,5.507137
truck rt,5.000000,0.000209,0.001770,7.576108
truck av,5.000000,0.000209,0.001770,7.116575
truck nj,4.000000,0.000167,0.001453,5.273523
truck routeraymond,9.000000,0.000376,0.002965,9.039363
truck blvd,9.000000,0.000376,0.002965,8.857042
truck communipaw,3.000000,0.000125,0.001126,8.451576
truck routecommunipaw,5.000000,0.000209,0.001770,8.451576
truck routepulaski,4.000000,0.000167,0.001453,8.451576
truck skyway,4.000000,0.000167,0.001453,8.451576
privacy facebooktechnicalsupport,4.000000,0.000167,0.001453,7.114553
based company,3.000000,0.000125,0.001126,7.615328
based development,3.000000,0.000125,0.001126,7.315224
based offshore,3.000000,0.000125,0.001126,9.512448
offshore center,3.000000,0.000125,0.001126,7.972003
offshore development,3.000000,0.000125,0.001126,8.413836
offshore india,3.000000,0.000125,0.001126,9.630231
queensmidtowntunnel bound,4.000000,0.000167,0.001453,8.413836
brooklynbatterytunnel bound,3.000000,0.000125,0.001126,8.413836
rfktriboroughbridge bound,3.000000,0.000125,0.001126,8.413836
woke like,4.000000,0.000167,0.001453,3.635647
woke feeling,4.000000,0.000167,0.001453,6.198262
woke morning,4.000000,0.000167,0.001453,4.209973
size bed,3.000000,0.000125,0.001126,8.072087
thr youre,3.000000,0.000125,0.001126,5.549873
thr rebfef,9.000000,0.000376,0.002965,9.407088
thr rosemcgowan,9.000000,0.000376,0.002965,9.206417
xfilesman mainzina,3.000000,0.000125,0.001126,9.407088
xfilesman zerokz,3.000000,0.000125,0.001126,10.611061
xfilesman cristinpereyra,3.000000,0.000125,0.001126,10.611061
zerokz mainzina,3.000000,0.000125,0.001126,9.407088
zerokz cristinpereyra,3.000000,0.000125,0.001126,10.611061
zerokz mahmarmak,3.000000,0.000125,0.001126,10.611061
cristinpereyra mainzina,3.000000,0.000125,0.001126,9.407088
cristinpereyra mahmarmak,3.000000,0.000125,0.001126,10.611061
shiwomizhi bob,5.000000,0.000209,0.001770,8.020794
shiwomizhi dylan,5.000000,0.000209,0.001770,8.126154
shiwomizhi mavis,5.000000,0.000209,0.001770,8.154325
dylan mavis,35.000000,0.001462,0.009545,8.126154
dylan staples,35.000000,0.001462,0.009545,8.126154
dylan beacontheatre,35.000000,0.001462,0.009545,8.126154
mavis nov,35.000000,0.001462,0.009545,7.996101
mavis staples,35.000000,0.001462,0.009545,8.154325
